instance,generation,min,avg,max,std,execution_time,best_makespan
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,0,2671.0,2831.75,3236.0,103.21544215862275,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,1,2599.0,2750.62,2907.0,58.77580794850888,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,2,2599.0,2710.64,2802.0,39.54807707082609,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,3,2599.0,2683.24,2732.0,31.036146668038544,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,4,2575.0,2662.62,2723.0,29.392781426738097,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,5,2573.0,2636.31,2696.0,26.86771110459542,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,6,2519.0,2610.44,2649.0,23.39757252366151,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,7,2519.0,2593.25,2641.0,16.898150786402635,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,8,2519.0,2581.14,2619.0,16.949938052984148,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,9,2519.0,2565.41,2599.0,19.585757580446057,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,10,2519.0,2553.34,2581.0,22.501208856414802,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,11,2486.0,2530.87,2573.0,19.98231968516168,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,12,2473.0,2520.08,2563.0,9.76491679432037,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,13,2473.0,2518.78,2577.0,12.243839267157995,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,14,2473.0,2516.84,2611.0,14.850400667995464,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,15,2473.0,2510.25,2545.0,16.950737447084713,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,16,2467.0,2495.82,2575.0,21.488778466911516,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,17,2467.0,2478.51,2505.0,10.785633963750112,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,18,2467.0,2474.3,2577.0,11.39254141971843,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,19,2457.0,2472.84,2511.0,6.090517219415769,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,20,2457.0,2470.95,2513.0,8.03539046966605,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,21,2450.0,2470.07,2529.0,11.28827267565769,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,22,2450.0,2465.65,2505.0,8.255149907784837,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,23,2450.0,2462.24,2545.0,12.551589540771321,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,24,2449.0,2457.83,2493.0,6.697842936348986,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,25,2449.0,2456.47,2509.0,7.202020549817948,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,26,2445.0,2454.41,2499.0,7.951220032171163,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,27,2445.0,2454.19,2555.0,15.287704209592754,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,28,2445.0,2451.49,2485.0,6.367880338071689,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,29,2445.0,2451.47,2501.0,8.263721921749303,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,30,2445.0,2451.41,2509.0,10.838906771441483,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,31,2445.0,2450.46,2501.0,8.94250524182122,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,32,2445.0,2449.0,2517.0,8.863407922464136,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,33,2445.0,2447.93,2526.0,9.967201211975208,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,34,2445.0,2446.01,2494.0,5.5524679197632505,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,35,2445.0,2445.39,2457.0,1.8915337691936671,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,36,2435.0,2446.72,2527.0,9.780674823344247,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,37,2435.0,2447.02,2521.0,11.097729497514345,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,38,2435.0,2444.93,2493.0,7.637087141050571,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,39,2435.0,2444.18,2538.0,13.048662766735907,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,40,2434.0,2439.96,2487.0,7.761340090474066,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,41,2421.0,2439.84,2537.0,15.022463180184534,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,42,2421.0,2435.66,2483.0,7.134731950115574,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,43,2421.0,2435.97,2511.0,13.931586413614209,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,44,2421.0,2431.01,2490.0,9.795401982563043,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,45,2421.0,2426.7,2497.0,11.757976016304848,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,46,2415.0,2422.12,2457.0,4.988546882610207,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,47,2411.0,2421.11,2465.0,4.694454174874859,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,48,2411.0,2420.14,2450.0,4.098829101097044,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,49,2411.0,2419.23,2458.0,7.467067697563748,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,50,2411.0,2417.96,2461.0,9.346571563947927,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,51,2405.0,2414.67,2494.0,11.109504939465126,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,52,2405.0,2415.31,2493.0,14.40464855524077,,
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,53,2405.0,2415.3,2490.0,15.974667445677861,,
