instance,makespan,execution_time,machine_id,jobs
ins43_m=2_j=10_t=15_var=3,38.0,2.0938234329223633,0,1;0;5;8;9
ins43_m=2_j=10_t=15_var=3,38.0,2.0938234329223633,1,4;0;1;3;6
