instance,generation,min,avg,max,std,execution_time,best_makespan
ins599_m=6_j=120_t=120_sw=l_dens=d_var=19,0,2334.0,2559.38,2964.0,130.43832105635215,,
ins599_m=6_j=120_t=120_sw=l_dens=d_var=19,1,2335.0,2462.08,2636.0,65.81134856542602,,
ins599_m=6_j=120_t=120_sw=l_dens=d_var=19,2,2335.0,2403.06,2556.0,42.5492232596554,,
ins599_m=6_j=120_t=120_sw=l_dens=d_var=19,3,2331.0,2369.34,2464.0,26.2408917531398,,
ins599_m=6_j=120_t=120_sw=l_dens=d_var=19,4,2331.0,2352.29,2401.0,15.126331346364195,,
ins599_m=6_j=120_t=120_sw=l_dens=d_var=19,5,2303.0,2338.68,2371.0,10.167477563289728,,
ins599_m=6_j=120_t=120_sw=l_dens=d_var=19,6,2303.0,2332.5,2356.0,6.053924347066125,,
ins599_m=6_j=120_t=120_sw=l_dens=d_var=19,7,2303.0,2328.88,2359.0,8.916591276939862,,
ins599_m=6_j=120_t=120_sw=l_dens=d_var=19,8,2279.0,2324.04,2343.0,12.529900239028242,,
ins599_m=6_j=120_t=120_sw=l_dens=d_var=19,9,2231.0,2311.4,2331.0,17.586358349584483,,
ins599_m=6_j=120_t=120_sw=l_dens=d_var=19,10,2231.0,2296.01,2331.0,19.533302332171075,,
ins599_m=6_j=120_t=120_sw=l_dens=d_var=19,11,2231.0,2281.49,2339.0,24.130683786416004,,
ins599_m=6_j=120_t=120_sw=l_dens=d_var=19,12,2231.0,2262.41,2327.0,23.230624184468226,,
ins599_m=6_j=120_t=120_sw=l_dens=d_var=19,13,2231.0,2244.31,2287.0,16.55759342416645,,
ins599_m=6_j=120_t=120_sw=l_dens=d_var=19,14,2231.0,2236.23,2303.0,12.07216219241607,,
ins599_m=6_j=120_t=120_sw=l_dens=d_var=19,15,2227.0,2231.84,2267.0,4.809823281576985,,
ins599_m=6_j=120_t=120_sw=l_dens=d_var=19,16,2203.0,2230.96,2251.0,4.059359555397871,,
ins599_m=6_j=120_t=120_sw=l_dens=d_var=19,17,2203.0,2229.72,2231.0,4.449898875255482,,
ins599_m=6_j=120_t=120_sw=l_dens=d_var=19,18,2199.0,2227.96,2231.0,6.59987878676571,,
ins599_m=6_j=120_t=120_sw=l_dens=d_var=19,19,2187.0,2225.64,2267.0,11.596137287907554,,
ins599_m=6_j=120_t=120_sw=l_dens=d_var=19,20,2187.0,2217.8,2235.0,11.679041056525147,,
ins599_m=6_j=120_t=120_sw=l_dens=d_var=19,21,2187.0,2208.66,2311.0,16.094856321197774,,
ins599_m=6_j=120_t=120_sw=l_dens=d_var=19,22,2187.0,2202.16,2249.0,12.126598863655053,,
ins599_m=6_j=120_t=120_sw=l_dens=d_var=19,23,2187.0,2195.39,2215.0,6.01148068282682,,
ins599_m=6_j=120_t=120_sw=l_dens=d_var=19,24,2180.0,2191.71,2271.0,10.439631219540278,,
ins599_m=6_j=120_t=120_sw=l_dens=d_var=19,25,2175.0,2187.62,2214.0,4.943237805325575,,
ins599_m=6_j=120_t=120_sw=l_dens=d_var=19,26,2175.0,2186.63,2247.0,7.247972130189242,,
ins599_m=6_j=120_t=120_sw=l_dens=d_var=19,27,2175.0,2184.67,2275.0,10.284993923187313,,
ins599_m=6_j=120_t=120_sw=l_dens=d_var=19,28,2171.0,2180.95,2251.0,8.859317129440619,,
