instance,generation,min,avg,max,std,execution_time,best_makespan
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,0,307.0,370.53,454.0,25.9886340541399,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,1,307.0,345.15,386.0,16.49446876986343,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,2,307.0,332.06,369.0,11.618795118255592,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,3,307.0,323.19,347.0,9.605930459877378,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,4,307.0,314.57,335.0,7.822090513411361,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,5,307.0,309.16,347.0,6.0575902799710715,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,6,307.0,307.16,311.0,0.7838367176906169,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,7,307.0,307.52,331.0,2.808843178249723,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,8,299.0,307.78,331.0,4.1846863681762345,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,9,299.0,307.24,331.0,3.9015894197108953,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,10,295.0,305.72,327.0,3.5045113782095214,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,11,295.0,304.02,325.0,4.199952380682428,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,12,291.0,301.0,315.0,3.7202150475476548,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,13,291.0,298.64,323.0,5.60271362823409,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,14,291.0,295.5,315.0,2.7037011669191546,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,15,291.0,294.88,323.0,3.8555933395522937,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,16,291.0,294.2,331.0,4.6303347611160905,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,17,287.0,292.96,315.0,4.289335612889251,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,18,287.0,290.92,311.0,2.528556900684657,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,19,287.0,290.83,335.0,5.349869157278522,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,20,278.0,289.61,327.0,5.7911915872296955,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,21,278.0,288.21,315.0,4.331962603716703,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,22,275.0,287.46,315.0,5.28473272739502,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,23,275.0,286.5,335.0,6.472248450113763,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,24,275.0,284.74,315.0,5.939057164230699,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,25,275.0,280.5,315.0,6.585590330410782,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,26,275.0,277.28,319.0,6.0598349812515515,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,27,271.0,275.42,303.0,2.9670861126701404,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,28,271.0,276.34,319.0,6.460990636117654,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,29,271.0,275.05,287.0,2.246664193866097,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,30,271.0,274.24,287.0,2.573402417034693,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,31,271.0,273.55,303.0,5.1310330343898585,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,32,271.0,272.08,307.0,4.727959390688546,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,33,271.0,272.15,299.0,4.968651728587948,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,34,271.0,272.99,303.0,6.726804590591286,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,35,271.0,272.84,311.0,7.661227055765934,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,36,271.0,271.32,295.0,2.5095019426172995,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,37,271.0,272.78,311.0,7.384551442030856,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,38,263.0,271.85,303.0,4.708237462150778,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,39,263.0,271.65,307.0,4.550549417378082,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,40,263.0,271.28,319.0,6.2547262130328285,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,41,263.0,269.86,295.0,5.207725031143636,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,42,263.0,267.01,295.0,5.281088902868423,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,43,263.0,265.03,295.0,5.754050747082442,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,44,263.0,263.86,279.0,2.9394557319340597,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,45,263.0,263.94,303.0,5.360634290827905,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,46,263.0,263.5,279.0,2.515949125081825,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,47,263.0,264.31,303.0,5.979456497040514,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,48,263.0,263.89,299.0,4.192600624910509,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,49,263.0,264.5,303.0,5.866003750424985,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,50,263.0,265.05,303.0,7.46508539803799,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,51,263.0,264.05,295.0,4.990741427884237,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,52,263.0,264.1,295.0,4.825971404805461,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,53,263.0,263.73,299.0,4.787180798758284,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,54,263.0,264.49,299.0,6.1081830358953715,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,55,263.0,264.09,307.0,5.8396832105859975,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,56,263.0,264.8,307.0,6.7527772064536515,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,57,263.0,264.07,295.0,4.907657282247814,,
ins253_m=4_j=60_t=60_sw=l_dens=s_var=13,58,263.0,263.77,307.0,4.789269255324868,,
