instance,generation,min,avg,max,std,execution_time,best_makespan
ins28_m=2_j=15_t=10_var=8,0,49.0,62.96,79.0,5.856483586590164,,
ins28_m=2_j=15_t=10_var=8,1,47.0,58.09,68.0,3.6389421539782685,,
ins28_m=2_j=15_t=10_var=8,2,45.0,55.06,63.0,3.1837713485738894,,
ins28_m=2_j=15_t=10_var=8,3,39.0,51.72,59.0,4.388803937293166,,
ins28_m=2_j=15_t=10_var=8,4,39.0,48.07,60.0,4.5896731909799415,,
ins28_m=2_j=15_t=10_var=8,5,39.0,44.83,53.0,2.976759983606337,,
ins28_m=2_j=15_t=10_var=8,6,39.0,43.03,52.0,2.3214435164354095,,
ins28_m=2_j=15_t=10_var=8,7,39.0,42.07,55.0,2.593279776653495,,
ins28_m=2_j=15_t=10_var=8,8,39.0,41.03,50.0,2.6587779147570787,,
ins28_m=2_j=15_t=10_var=8,9,39.0,40.09,51.0,2.4903614195533947,,
ins28_m=2_j=15_t=10_var=8,10,39.0,39.82,55.0,2.5273701747072983,,
ins28_m=2_j=15_t=10_var=8,11,39.0,39.78,54.0,2.4721650430341415,,
ins28_m=2_j=15_t=10_var=8,12,39.0,39.72,51.0,2.0932271735289505,,
ins28_m=2_j=15_t=10_var=8,13,39.0,40.05,52.0,2.80490641555115,,
ins28_m=2_j=15_t=10_var=8,14,39.0,39.63,55.0,2.3565016443872895,,
ins28_m=2_j=15_t=10_var=8,15,39.0,39.52,48.0,1.7057549648176316,,
ins28_m=2_j=15_t=10_var=8,16,39.0,39.69,51.0,2.1479990689011017,,
ins28_m=2_j=15_t=10_var=8,17,39.0,39.71,51.0,2.2507554287394265,,
ins28_m=2_j=15_t=10_var=8,18,39.0,40.11,58.0,2.9356259979772625,,
ins28_m=2_j=15_t=10_var=8,19,39.0,39.74,52.0,2.356353114454623,,
ins28_m=2_j=15_t=10_var=8,20,39.0,39.55,50.0,1.8834808201837363,,
ins28_m=2_j=15_t=10_var=8,21,39.0,39.57,50.0,1.9862275801126115,,
ins28_m=2_j=15_t=10_var=8,22,39.0,39.62,52.0,2.34,,
ins28_m=2_j=15_t=10_var=8,23,39.0,39.87,51.0,2.3985620692406524,,
ins28_m=2_j=15_t=10_var=8,24,39.0,39.64,49.0,1.9622436138257655,,
