instance,generation,min,avg,max,std,execution_time,best_makespan
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,0,319.0,374.52,448.0,22.97236600787999,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,1,293.0,354.66,390.0,19.019053604214903,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,2,290.0,339.96,381.0,17.046946940728127,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,3,290.0,326.82,369.0,16.00273726585549,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,4,290.0,312.04,344.0,15.057835169771252,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,5,290.0,298.91,330.0,9.915740012727241,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,6,290.0,292.61,309.0,3.0786198206339153,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,7,290.0,291.79,322.0,4.052887859292433,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,8,288.0,291.96,328.0,6.7526587356388745,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,9,288.0,291.32,342.0,6.178802472971603,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,10,288.0,290.98,316.0,4.6518383462884865,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,11,284.0,290.6,316.0,4.034848200366403,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,12,284.0,290.18,312.0,4.1578359756007695,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,13,288.0,290.3,322.0,5.995831885568506,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,14,288.0,288.14,292.0,0.583438085832593,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,15,286.0,289.12,342.0,6.550236636946789,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,16,284.0,288.82,334.0,5.177605624224386,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,17,284.0,289.18,314.0,4.2435362611859455,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,18,284.0,289.08,310.0,4.093116172306865,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,19,284.0,288.98,312.0,4.711645147928693,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,20,284.0,287.94,320.0,4.5383256824516245,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,21,284.0,286.44,314.0,3.9656525314253135,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,22,284.0,285.64,318.0,5.376839220211071,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,23,284.0,284.72,308.0,3.6717298375561347,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,24,284.0,285.08,314.0,4.702509968091509,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,25,282.0,284.34,302.0,2.5306916050755768,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,26,282.0,285.08,310.0,4.803498724887933,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,27,282.0,284.52,304.0,2.9342119896149295,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,28,282.0,285.78,330.0,6.584193192791353,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,29,282.0,284.8,320.0,5.276362383309167,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,30,282.0,284.4,318.0,5.366563145999495,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,31,280.0,283.42,338.0,6.172811353022218,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,32,280.0,282.7,318.0,4.160528812542944,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,33,280.0,283.16,350.0,7.6846860703609705,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,34,280.0,283.12,318.0,6.263034408335947,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,35,280.0,282.56,314.0,7.020427337420422,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,36,280.0,281.24,310.0,4.9862210139543555,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,37,280.0,281.7,312.0,5.588380803059147,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,38,280.0,280.92,306.0,4.034055031850707,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,39,280.0,281.4,308.0,5.332916650389353,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,40,280.0,280.54,310.0,3.508332937450492,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,41,280.0,281.96,314.0,6.196644253142179,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,42,280.0,280.92,314.0,4.702509968091508,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,43,280.0,281.44,306.0,5.1852097353916164,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,44,280.0,281.58,306.0,5.202268735849773,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,45,280.0,281.08,322.0,5.545592844773227,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,46,280.0,280.72,296.0,3.079220680626837,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,47,280.0,281.08,304.0,4.339769579136662,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,48,280.0,281.86,316.0,5.927933872775573,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,49,280.0,281.14,310.0,4.580436660406952,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,50,280.0,281.22,306.0,4.53338725458128,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,51,278.0,280.36,294.0,2.0857612519173903,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,52,276.0,280.98,314.0,4.660429164787295,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,53,276.0,281.72,314.0,6.88197646029104,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,54,276.0,280.72,318.0,5.949924369267225,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,55,276.0,280.0,316.0,6.740919818541086,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,56,276.0,279.32,316.0,7.117415261174523,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,57,276.0,277.26,304.0,3.884893820942859,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,58,276.0,277.42,306.0,5.132601679460427,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,59,276.0,277.44,322.0,6.381723905027544,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,60,276.0,277.5,314.0,5.673623181001713,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,61,276.0,277.24,318.0,5.924727841850627,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,62,276.0,276.58,292.0,2.581394971715875,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,63,276.0,277.5,308.0,5.376802023508025,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,64,276.0,277.9,310.0,6.28887907341205,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,65,276.0,277.1,300.0,4.208325082500162,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,66,276.0,277.74,316.0,6.679251455065906,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,67,276.0,277.3,318.0,5.666568626602876,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,68,276.0,277.06,304.0,4.736707717391901,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,69,276.0,277.56,312.0,6.502799397182725,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,70,276.0,276.42,296.0,2.486684539703418,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,71,276.0,277.1,306.0,4.744470465710583,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,72,276.0,276.42,296.0,2.371413080844415,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,73,276.0,278.08,322.0,7.450744929200033,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,74,276.0,276.86,308.0,4.597869071646124,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,75,276.0,277.26,314.0,5.511116039424319,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,76,276.0,276.86,306.0,3.9623730263568078,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,77,276.0,277.72,318.0,6.962872970261629,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,78,276.0,277.2,298.0,4.156921938165306,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,79,276.0,277.74,330.0,6.661261141855947,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,80,276.0,277.76,304.0,5.449990825680351,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,81,276.0,277.1,308.0,4.633573135281237,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,82,276.0,276.86,300.0,3.3257179675973734,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,83,276.0,278.08,304.0,6.20270908555286,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,84,276.0,277.3,306.0,4.685082710048992,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,85,276.0,277.52,304.0,5.315035277399389,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,86,276.0,276.24,286.0,1.3350655414622912,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,87,276.0,276.62,312.0,3.84390426519704,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,88,276.0,276.92,318.0,4.886061808859973,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,89,276.0,277.24,306.0,4.443242059577669,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,90,276.0,277.68,308.0,5.661943129350559,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,91,276.0,276.1,286.0,0.99498743710662,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,92,276.0,276.78,306.0,4.165525176973487,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,93,276.0,276.92,302.0,3.8410415254198957,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,94,276.0,277.94,308.0,6.508179468945214,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,95,276.0,277.34,296.0,4.233721766956349,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,96,276.0,278.08,304.0,5.939158189508004,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,97,276.0,277.22,302.0,4.353343542611815,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,98,276.0,276.46,290.0,2.0948508300115307,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,99,276.0,277.44,308.0,5.629067418320729,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,100,272.0,277.14,318.0,5.1633709919005435,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,101,272.0,278.0,310.0,6.881860213634101,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,102,272.0,277.4,316.0,5.702630971753301,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,103,272.0,276.78,296.0,3.948620012105495,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,104,272.0,276.66,330.0,6.254950039768504,,
ins243_m=4_j=60_t=60_sw=l_dens=s_var=3,105,272.0,276.22,306.0,5.592101572754201,,
