instance,generation,min,avg,max,std,execution_time,best_makespan
ins150_m=3_j=20_t=20_var=10,0,77.0,92.29,109.0,7.806785510054699,,
ins150_m=3_j=20_t=20_var=10,1,74.0,85.93,103.0,5.637827595803192,,
ins150_m=3_j=20_t=20_var=10,2,74.0,81.32,93.0,4.335619909540042,,
ins150_m=3_j=20_t=20_var=10,3,74.0,78.05,84.0,2.582150266735071,,
ins150_m=3_j=20_t=20_var=10,4,74.0,76.08,82.0,1.6951696080333674,,
ins150_m=3_j=20_t=20_var=10,5,74.0,75.07,82.0,1.537888162383728,,
ins150_m=3_j=20_t=20_var=10,6,71.0,74.2,78.0,0.7071067811865475,,
ins150_m=3_j=20_t=20_var=10,7,71.0,74.33,86.0,1.8496215829190579,,
ins150_m=3_j=20_t=20_var=10,8,71.0,74.17,82.0,1.3270644294833616,,
ins150_m=3_j=20_t=20_var=10,9,71.0,74.06,82.0,1.5285287043428395,,
ins150_m=3_j=20_t=20_var=10,10,71.0,73.5,78.0,1.2124355652982142,,
ins150_m=3_j=20_t=20_var=10,11,69.0,72.9,82.0,1.982422760159901,,
ins150_m=3_j=20_t=20_var=10,12,69.0,71.77,80.0,1.642284993537967,,
ins150_m=3_j=20_t=20_var=10,13,69.0,71.03,76.0,0.7273926037567333,,
ins150_m=3_j=20_t=20_var=10,14,69.0,70.98,79.0,1.2488394612599332,,
ins150_m=3_j=20_t=20_var=10,15,67.0,70.7,83.0,1.862793601019716,,
ins150_m=3_j=20_t=20_var=10,16,67.0,69.99,83.0,2.14240519043434,,
ins150_m=3_j=20_t=20_var=10,17,67.0,69.41,83.0,2.1358604823349303,,
ins150_m=3_j=20_t=20_var=10,18,65.0,68.94,79.0,1.279218511435791,,
ins150_m=3_j=20_t=20_var=10,19,65.0,69.23,79.0,2.5133841727837787,,
ins150_m=3_j=20_t=20_var=10,20,65.0,68.24,77.0,1.7499714283381884,,
ins150_m=3_j=20_t=20_var=10,21,65.0,67.32,71.0,1.2639620247459968,,
ins150_m=3_j=20_t=20_var=10,22,64.0,66.53,75.0,1.7289013852733184,,
ins150_m=3_j=20_t=20_var=10,23,64.0,66.13,79.0,2.1291077943589425,,
ins150_m=3_j=20_t=20_var=10,24,63.0,65.3,73.0,1.3379088160259653,,
ins150_m=3_j=20_t=20_var=10,25,63.0,65.13,76.0,1.8036352181081405,,
ins150_m=3_j=20_t=20_var=10,26,63.0,64.39,67.0,0.8590110593001702,,
ins150_m=3_j=20_t=20_var=10,27,63.0,64.39,76.0,2.0827625884867436,,
ins150_m=3_j=20_t=20_var=10,28,63.0,63.85,76.0,2.3124662159694354,,
ins150_m=3_j=20_t=20_var=10,29,63.0,63.99,76.0,2.7694584308127825,,
ins150_m=3_j=20_t=20_var=10,30,63.0,63.45,75.0,1.710993863226867,,
ins150_m=3_j=20_t=20_var=10,31,63.0,63.44,73.0,1.632911510156016,,
ins150_m=3_j=20_t=20_var=10,32,63.0,63.84,76.0,2.579612373981796,,
ins150_m=3_j=20_t=20_var=10,33,63.0,63.73,76.0,2.4853772349484493,,
ins150_m=3_j=20_t=20_var=10,34,63.0,63.71,75.0,2.281644144032982,,
ins150_m=3_j=20_t=20_var=10,35,63.0,63.28,70.0,1.1320777358467924,,
ins150_m=3_j=20_t=20_var=10,36,63.0,63.92,75.0,2.670880004792428,,
ins150_m=3_j=20_t=20_var=10,37,63.0,63.5,75.0,1.797220075561143,,
ins150_m=3_j=20_t=20_var=10,38,63.0,63.31,80.0,1.7871485668516756,,
ins150_m=3_j=20_t=20_var=10,39,63.0,63.61,79.0,2.4367806630880837,,
ins150_m=3_j=20_t=20_var=10,40,63.0,63.84,79.0,2.845065904333325,,
ins150_m=3_j=20_t=20_var=10,41,63.0,63.69,75.0,2.1151595684486786,,
ins150_m=3_j=20_t=20_var=10,42,63.0,64.28,76.0,3.162530632262714,,
ins150_m=3_j=20_t=20_var=10,43,63.0,63.61,76.0,2.2131199696356267,,
ins150_m=3_j=20_t=20_var=10,44,63.0,63.83,76.0,2.4537929823031117,,
ins150_m=3_j=20_t=20_var=10,45,63.0,63.48,73.0,1.6029971927611102,,
ins150_m=3_j=20_t=20_var=10,46,63.0,63.34,71.0,1.4711899945282387,,
ins150_m=3_j=20_t=20_var=10,47,63.0,64.55,79.0,3.7292760691587317,,
ins150_m=3_j=20_t=20_var=10,48,63.0,63.9,76.0,2.744084546802448,,
ins150_m=3_j=20_t=20_var=10,49,63.0,63.72,76.0,2.267509647168012,,
ins150_m=3_j=20_t=20_var=10,50,63.0,63.85,76.0,2.64338797757726,,
ins150_m=3_j=20_t=20_var=10,51,63.0,63.71,75.0,2.3549734605723267,,
ins150_m=3_j=20_t=20_var=10,52,63.0,63.55,76.0,1.8186533479473215,,
ins150_m=3_j=20_t=20_var=10,53,63.0,63.29,71.0,1.2024558203942466,,
ins150_m=3_j=20_t=20_var=10,54,63.0,63.31,76.0,1.7011466721009096,,
ins150_m=3_j=20_t=20_var=10,55,63.0,63.43,75.0,1.7734429790664263,,
ins150_m=3_j=20_t=20_var=10,56,63.0,63.68,76.0,2.3016515809305282,,
ins150_m=3_j=20_t=20_var=10,57,63.0,63.32,73.0,1.5419468213917105,,
ins150_m=3_j=20_t=20_var=10,58,63.0,63.93,79.0,2.8328607449008154,,
ins150_m=3_j=20_t=20_var=10,59,63.0,63.86,76.0,2.664657576500215,,
ins150_m=3_j=20_t=20_var=10,60,63.0,63.77,76.0,2.56848204198511,,
ins150_m=3_j=20_t=20_var=10,61,63.0,63.52,76.0,2.002398561725412,,
ins150_m=3_j=20_t=20_var=10,62,63.0,63.63,75.0,1.97309401701997,,
ins150_m=3_j=20_t=20_var=10,63,63.0,63.47,75.0,2.114024597775532,,
ins150_m=3_j=20_t=20_var=10,64,63.0,63.49,73.0,1.8411681074795967,,
ins150_m=3_j=20_t=20_var=10,65,63.0,63.51,76.0,2.03221553974966,,
ins150_m=3_j=20_t=20_var=10,66,63.0,63.55,76.0,2.1089096708963146,,
ins150_m=3_j=20_t=20_var=10,67,63.0,63.8,75.0,2.48596057893121,,
ins150_m=3_j=20_t=20_var=10,68,63.0,63.45,76.0,1.971674415313035,,
ins150_m=3_j=20_t=20_var=10,69,63.0,63.28,71.0,1.2006664815842907,,
ins150_m=3_j=20_t=20_var=10,70,63.0,63.26,76.0,1.425622670975739,,
ins150_m=3_j=20_t=20_var=10,71,63.0,63.53,76.0,2.165432982107735,,
ins150_m=3_j=20_t=20_var=10,72,63.0,63.42,73.0,1.6563815985454557,,
ins150_m=3_j=20_t=20_var=10,73,63.0,63.45,75.0,1.8459414941974732,,
ins150_m=3_j=20_t=20_var=10,74,63.0,63.4,75.0,1.783255450012701,,
ins150_m=3_j=20_t=20_var=10,75,63.0,63.24,75.0,1.3937001112147478,,
ins150_m=3_j=20_t=20_var=10,76,63.0,63.54,75.0,1.9970978944458384,,
ins150_m=3_j=20_t=20_var=10,77,63.0,63.4,73.0,1.5937377450509227,,
ins150_m=3_j=20_t=20_var=10,78,63.0,63.7,76.0,2.147091055358389,,
ins150_m=3_j=20_t=20_var=10,79,63.0,63.74,75.0,2.1429885673983424,,
ins150_m=3_j=20_t=20_var=10,80,63.0,63.61,73.0,2.1066323836872916,,
