instance,solution_id,iterations,execution_time,tool_switches,makespan
ins121_m=3_j=15_t=20_var=1.csv,iter_98_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_insertion_vnd_job_exchange_vnd_job_exchange_vnd_insertion,2250,231.85077500343323,10,76
ins121_m=3_j=15_t=20_var=1.csv,iter_2134_perturbed_vnd_job_exchange_vnd_job_exchange,2250,231.85077500343323,10,76
ins121_m=3_j=15_t=20_var=1.csv,iter_522_perturbed_vnd_job_exchange_vnd_swap_vnd_swap_vnd_swap,2250,231.85077500343323,11,62
ins121_m=3_j=15_t=20_var=1.csv,iter_1810_perturbed_vnd_swap_vnd_two_opt,2250,231.85077500343323,11,62
ins121_m=3_j=15_t=20_var=1.csv,iter_2164_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_swap,2250,231.85077500343323,13,52
ins121_m=3_j=15_t=20_var=1.csv,iter_2076_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_swap_vnd_swap,2250,231.85077500343323,13,52
ins121_m=3_j=15_t=20_var=1.csv,iter_2229_perturbed_vnd_job_exchange_vnd_swap_vnd_swap,2250,231.85077500343323,14,45
ins121_m=3_j=15_t=20_var=1.csv,iter_2241_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_insertion,2250,231.85077500343323,15,42
ins121_m=3_j=15_t=20_var=1.csv,iter_486_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_insertion_vnd_job_exchange_vnd_swap_vnd_job_exchange,2250,231.85077500343323,18,41
ins121_m=3_j=15_t=20_var=1.csv,iter_2196_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_one_block_vnd_job_exchange,2250,231.85077500343323,18,41
