instance,solution_id,iterations,execution_time,tool_switches,makespan
ins121_m=3_j=15_t=20_var=1.csv,iter_4_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_one_block,2250,223.133483171463,10,76
ins121_m=3_j=15_t=20_var=1.csv,iter_2199_perturbed_vnd_insertion_vnd_job_exchange_vnd_insertion_vnd_swap,2250,223.133483171463,10,76
ins121_m=3_j=15_t=20_var=1.csv,iter_2230_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_swap,2250,223.133483171463,11,62
ins121_m=3_j=15_t=20_var=1.csv,iter_1933_perturbed_vnd_insertion_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_two_opt,2250,223.133483171463,12,61
ins121_m=3_j=15_t=20_var=1.csv,iter_2244_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_swap_vnd_one_block,2250,223.133483171463,13,52
ins121_m=3_j=15_t=20_var=1.csv,iter_2248_perturbed_vnd_job_exchange_vnd_insertion_vnd_swap_vnd_swap,2250,223.133483171463,14,45
ins121_m=3_j=15_t=20_var=1.csv,iter_2209_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_swap,2250,223.133483171463,15,43
ins121_m=3_j=15_t=20_var=1.csv,iter_2086_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_insertion,2250,223.133483171463,16,42
ins121_m=3_j=15_t=20_var=1.csv,iter_742_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_insertion_vnd_insertion_vnd_job_exchange_vnd_swap,2250,223.133483171463,18,41
ins121_m=3_j=15_t=20_var=1.csv,iter_1381_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_job_exchange,2250,223.133483171463,18,41
