instance,solution_id,iterations,execution_time,tool_switches,makespan
ins121_m=3_j=15_t=20_var=1.csv,iter_64_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange,2250,227.78861236572266,10,76
ins121_m=3_j=15_t=20_var=1.csv,iter_2225_perturbed_vnd_two_opt_vnd_swap,2250,227.78861236572266,10,76
ins121_m=3_j=15_t=20_var=1.csv,iter_2187_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_swap_vnd_swap,2250,227.78861236572266,11,62
ins121_m=3_j=15_t=20_var=1.csv,iter_1690_perturbed_vnd_job_exchange_vnd_two_opt_vnd_insertion_vnd_job_exchange_vnd_insertion,2250,227.78861236572266,12,61
ins121_m=3_j=15_t=20_var=1.csv,iter_1682_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_swap_vnd_insertion,2250,227.78861236572266,13,52
ins121_m=3_j=15_t=20_var=1.csv,iter_2239_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_insertion_vnd_job_exchange_vnd_insertion_vnd_swap,2250,227.78861236572266,13,52
ins121_m=3_j=15_t=20_var=1.csv,iter_2217_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_swap,2250,227.78861236572266,14,45
ins121_m=3_j=15_t=20_var=1.csv,iter_2115_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_insertion_vnd_job_exchange_vnd_swap,2250,227.78861236572266,15,42
ins121_m=3_j=15_t=20_var=1.csv,iter_185_perturbed_vnd_job_exchange_vnd_swap_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_swap_vnd_job_exchange,2250,227.78861236572266,18,41
ins121_m=3_j=15_t=20_var=1.csv,iter_1823_perturbed_vnd_job_exchange_vnd_insertion_vnd_job_exchange,2250,227.78861236572266,18,41
