instance,solution_id,iterations,execution_time,tool_switches,makespan
ins121_m=3_j=15_t=20_var=1.csv,iter_1828_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_insertion,2250,219.9126398563385,10,76
ins121_m=3_j=15_t=20_var=1.csv,iter_2195_perturbed_vnd_job_exchange_vnd_job_exchange,2250,219.9126398563385,10,76
ins121_m=3_j=15_t=20_var=1.csv,iter_1395_perturbed_vnd_swap_vnd_two_opt,2250,219.9126398563385,11,62
ins121_m=3_j=15_t=20_var=1.csv,iter_477_perturbed_vnd_job_exchange_vnd_insertion_vnd_insertion_vnd_swap_vnd_insertion_vnd_swap_vnd_job_exchange,2250,219.9126398563385,12,61
ins121_m=3_j=15_t=20_var=1.csv,iter_1963_perturbed_vnd_job_exchange_vnd_swap_vnd_insertion_vnd_job_exchange_vnd_swap,2250,219.9126398563385,13,52
ins121_m=3_j=15_t=20_var=1.csv,iter_2248_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap,2250,219.9126398563385,13,52
ins121_m=3_j=15_t=20_var=1.csv,iter_2231_perturbed_vnd_job_exchange_vnd_insertion_vnd_insertion,2250,219.9126398563385,14,44
ins121_m=3_j=15_t=20_var=1.csv,iter_2243_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange,2250,219.9126398563385,15,42
ins121_m=3_j=15_t=20_var=1.csv,iter_2101_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_job_exchange,2250,219.9126398563385,18,41
ins121_m=3_j=15_t=20_var=1.csv,iter_2136_perturbed_vnd_job_exchange_vnd_swap_vnd_one_block,2250,219.9126398563385,18,41
