instance,solution_id,iterations,execution_time,tool_switches,makespan
ins121_m=3_j=15_t=20_var=1.csv,iter_765_perturbed_vnd_job_exchange,2250,223.83407974243164,10,76
ins121_m=3_j=15_t=20_var=1.csv,iter_2105_perturbed_vnd_job_exchange,2250,223.83407974243164,10,76
ins121_m=3_j=15_t=20_var=1.csv,iter_1407_perturbed_vnd_job_exchange_vnd_swap_vnd_swap,2250,223.83407974243164,11,62
ins121_m=3_j=15_t=20_var=1.csv,iter_1184_perturbed_vnd_insertion_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_two_opt,2250,223.83407974243164,12,61
ins121_m=3_j=15_t=20_var=1.csv,iter_1175_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_insertion_vnd_insertion,2250,223.83407974243164,13,52
ins121_m=3_j=15_t=20_var=1.csv,iter_2235_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_swap,2250,223.83407974243164,13,52
ins121_m=3_j=15_t=20_var=1.csv,iter_2240_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap,2250,223.83407974243164,14,44
ins121_m=3_j=15_t=20_var=1.csv,iter_2209_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_job_exchange_vnd_swap,2250,223.83407974243164,15,42
ins121_m=3_j=15_t=20_var=1.csv,iter_1537_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_insertion_vnd_job_exchange_vnd_insertion,2250,223.83407974243164,17,41
ins121_m=3_j=15_t=20_var=1.csv,iter_2071_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_insertion_vnd_insertion_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap,2250,223.83407974243164,17,41
