instance,solution_id,iterations,execution_time,tool_switches,makespan
ins121_m=3_j=15_t=20_var=1.csv,iter_30_perturbed_vnd_job_exchange_vnd_swap_vnd_job_exchange,2250,239.07233595848083,9,106
ins121_m=3_j=15_t=20_var=1.csv,iter_2186_perturbed_vnd_job_exchange,2250,239.07233595848083,9,106
ins121_m=3_j=15_t=20_var=1.csv,iter_1868_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_two_opt_vnd_two_opt,2250,239.07233595848083,10,81
ins121_m=3_j=15_t=20_var=1.csv,iter_293_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_insertion_vnd_insertion,2250,239.07233595848083,11,77
ins121_m=3_j=15_t=20_var=1.csv,iter_2208_perturbed_vnd_swap_vnd_two_opt_vnd_two_opt,2250,239.07233595848083,12,64
ins121_m=3_j=15_t=20_var=1.csv,iter_2233_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_swap_vnd_swap_vnd_insertion,2250,239.07233595848083,13,52
ins121_m=3_j=15_t=20_var=1.csv,iter_2216_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange,2250,239.07233595848083,14,45
ins121_m=3_j=15_t=20_var=1.csv,iter_2200_perturbed_vnd_swap_vnd_swap,2250,239.07233595848083,15,42
ins121_m=3_j=15_t=20_var=1.csv,iter_350_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange,2250,239.07233595848083,18,41
ins121_m=3_j=15_t=20_var=1.csv,iter_2249_perturbed_vnd_swap_vnd_swap,2250,239.07233595848083,18,41
