instance,solution_id,iterations,execution_time,tool_switches,makespan
ins121_m=3_j=15_t=20_var=1.csv,iter_244_perturbed_vnd_insertion_vnd_insertion_vnd_two_opt,2250,233.74983644485474,10,82
ins121_m=3_j=15_t=20_var=1.csv,iter_2236_perturbed,2250,233.74983644485474,10,82
ins121_m=3_j=15_t=20_var=1.csv,iter_566_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap,2250,233.74983644485474,11,78
ins121_m=3_j=15_t=20_var=1.csv,iter_801_perturbed_vnd_two_opt_vnd_two_opt,2250,233.74983644485474,12,64
ins121_m=3_j=15_t=20_var=1.csv,iter_2249_perturbed_vnd_swap_vnd_two_opt_vnd_two_opt,2250,233.74983644485474,12,64
ins121_m=3_j=15_t=20_var=1.csv,iter_2228_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_one_block_vnd_insertion_vnd_swap,2250,233.74983644485474,13,52
ins121_m=3_j=15_t=20_var=1.csv,iter_2235_perturbed_vnd_job_exchange_vnd_swap_vnd_swap_vnd_insertion,2250,233.74983644485474,14,45
ins121_m=3_j=15_t=20_var=1.csv,iter_2205_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_insertion,2250,233.74983644485474,15,42
ins121_m=3_j=15_t=20_var=1.csv,iter_338_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_insertion_vnd_job_exchange,2250,233.74983644485474,18,41
ins121_m=3_j=15_t=20_var=1.csv,iter_2094_perturbed_vnd_job_exchange_vnd_swap_vnd_insertion_vnd_job_exchange,2250,233.74983644485474,18,41
