instance,solution_id,iterations,execution_time,tool_switches,makespan
ins121_m=3_j=15_t=20_var=1.csv,iter_61_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap,2250,234.59442329406738,10,76
ins121_m=3_j=15_t=20_var=1.csv,iter_2161_perturbed_vnd_insertion_vnd_insertion_vnd_swap,2250,234.59442329406738,10,76
ins121_m=3_j=15_t=20_var=1.csv,iter_1628_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_one_block_vnd_insertion_vnd_insertion,2250,234.59442329406738,12,59
ins121_m=3_j=15_t=20_var=1.csv,iter_2094_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_insertion,2250,234.59442329406738,12,59
ins121_m=3_j=15_t=20_var=1.csv,iter_2245_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_swap_vnd_insertion,2250,234.59442329406738,13,52
ins121_m=3_j=15_t=20_var=1.csv,iter_2238_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_insertion,2250,234.59442329406738,13,52
ins121_m=3_j=15_t=20_var=1.csv,iter_2112_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_swap_vnd_swap_vnd_insertion,2250,234.59442329406738,14,44
ins121_m=3_j=15_t=20_var=1.csv,iter_2118_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_insertion_vnd_insertion_vnd_insertion,2250,234.59442329406738,15,42
ins121_m=3_j=15_t=20_var=1.csv,iter_614_perturbed_vnd_swap_vnd_one_block,2250,234.59442329406738,18,41
ins121_m=3_j=15_t=20_var=1.csv,iter_1902_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap,2250,234.59442329406738,18,41
