instance,solution_id,iterations,execution_time,tool_switches,makespan
ins121_m=3_j=15_t=20_var=1.csv,iter_915_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange,2250,224.60446858406067,10,76
ins121_m=3_j=15_t=20_var=1.csv,iter_2186_perturbed_vnd_job_exchange_vnd_insertion_vnd_swap,2250,224.60446858406067,10,76
ins121_m=3_j=15_t=20_var=1.csv,iter_2009_perturbed_vnd_one_block,2250,224.60446858406067,11,62
ins121_m=3_j=15_t=20_var=1.csv,iter_1810_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_two_opt_vnd_insertion_vnd_insertion,2250,224.60446858406067,12,61
ins121_m=3_j=15_t=20_var=1.csv,iter_1804_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_insertion_vnd_insertion,2250,224.60446858406067,13,52
ins121_m=3_j=15_t=20_var=1.csv,iter_2187_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap,2250,224.60446858406067,13,52
ins121_m=3_j=15_t=20_var=1.csv,iter_733_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_swap_vnd_insertion,2250,224.60446858406067,14,44
ins121_m=3_j=15_t=20_var=1.csv,iter_2218_perturbed,2250,224.60446858406067,14,44
ins121_m=3_j=15_t=20_var=1.csv,iter_2206_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_swap_vnd_insertion_vnd_job_exchange,2250,224.60446858406067,15,42
ins121_m=3_j=15_t=20_var=1.csv,iter_1906_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_swap,2250,224.60446858406067,18,41
