instance,solution_id,iterations,execution_time,tool_switches,makespan
ins121_m=3_j=15_t=20_var=1.csv,iter_22_perturbed_vnd_job_exchange,2250,219.58236360549927,10,76
ins121_m=3_j=15_t=20_var=1.csv,iter_2231_perturbed_vnd_job_exchange,2250,219.58236360549927,10,76
ins121_m=3_j=15_t=20_var=1.csv,iter_1676_perturbed_vnd_one_block,2250,219.58236360549927,11,62
ins121_m=3_j=15_t=20_var=1.csv,iter_452_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_insertion_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_two_opt,2250,219.58236360549927,12,61
ins121_m=3_j=15_t=20_var=1.csv,iter_1181_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_insertion,2250,219.58236360549927,13,52
ins121_m=3_j=15_t=20_var=1.csv,iter_2223_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_swap,2250,219.58236360549927,13,52
ins121_m=3_j=15_t=20_var=1.csv,iter_2243_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_insertion,2250,219.58236360549927,14,45
ins121_m=3_j=15_t=20_var=1.csv,iter_2084_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap,2250,219.58236360549927,15,42
ins121_m=3_j=15_t=20_var=1.csv,iter_1267_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_insertion_vnd_job_exchange_vnd_swap_vnd_job_exchange,2250,219.58236360549927,17,41
ins121_m=3_j=15_t=20_var=1.csv,iter_1818_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_insertion_vnd_job_exchange_vnd_insertion,2250,219.58236360549927,17,41
