instance,solution_id,iterations,execution_time,tool_switches,makespan
ins121_m=3_j=15_t=20_var=1.csv,iter_117_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_insertion_vnd_swap,2250,223.21238470077515,10,76
ins121_m=3_j=15_t=20_var=1.csv,iter_2077_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_insertion,2250,223.21238470077515,10,76
ins121_m=3_j=15_t=20_var=1.csv,iter_1545_perturbed_vnd_swap,2250,223.21238470077515,11,62
ins121_m=3_j=15_t=20_var=1.csv,iter_620_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_two_opt_vnd_one_block_vnd_insertion,2250,223.21238470077515,12,61
ins121_m=3_j=15_t=20_var=1.csv,iter_565_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_swap,2250,223.21238470077515,13,52
ins121_m=3_j=15_t=20_var=1.csv,iter_2231_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_swap_vnd_one_block,2250,223.21238470077515,13,52
ins121_m=3_j=15_t=20_var=1.csv,iter_2122_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_insertion_vnd_job_exchange_vnd_insertion_vnd_swap,2250,223.21238470077515,14,44
ins121_m=3_j=15_t=20_var=1.csv,iter_2236_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_swap_vnd_insertion_vnd_job_exchange,2250,223.21238470077515,15,42
ins121_m=3_j=15_t=20_var=1.csv,iter_1540_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_job_exchange_vnd_insertion_vnd_job_exchange_vnd_insertion,2250,223.21238470077515,17,41
ins121_m=3_j=15_t=20_var=1.csv,iter_1629_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap,2250,223.21238470077515,17,41
