instance,solution_id,iterations,execution_time,tool_switches,makespan
ins121_m=3_j=15_t=20_var=1.csv,iter_1181_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_swap,2250,228.38325357437134,10,76
ins121_m=3_j=15_t=20_var=1.csv,iter_2193_perturbed_vnd_one_block,2250,228.38325357437134,10,76
ins121_m=3_j=15_t=20_var=1.csv,iter_1753_perturbed_vnd_two_opt,2250,228.38325357437134,11,62
ins121_m=3_j=15_t=20_var=1.csv,iter_1427_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange,2250,228.38325357437134,12,61
ins121_m=3_j=15_t=20_var=1.csv,iter_1537_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_swap_vnd_one_block,2250,228.38325357437134,13,52
ins121_m=3_j=15_t=20_var=1.csv,iter_2206_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_swap_vnd_insertion,2250,228.38325357437134,13,52
ins121_m=3_j=15_t=20_var=1.csv,iter_1489_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_one_block_vnd_insertion,2250,228.38325357437134,14,44
ins121_m=3_j=15_t=20_var=1.csv,iter_2205_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_two_opt_vnd_job_exchange_vnd_insertion_vnd_insertion_vnd_insertion,2250,228.38325357437134,14,44
ins121_m=3_j=15_t=20_var=1.csv,iter_2224_perturbed_vnd_swap_vnd_swap,2250,228.38325357437134,15,42
ins121_m=3_j=15_t=20_var=1.csv,iter_1888_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange,2250,228.38325357437134,18,41
