instance,solution_id,iterations,execution_time,tool_switches,makespan
ins121_m=3_j=15_t=20_var=1.csv,iter_833_perturbed_vnd_job_exchange,2250,230.37907719612122,10,76
ins121_m=3_j=15_t=20_var=1.csv,iter_2233_perturbed_vnd_insertion_vnd_job_exchange_vnd_insertion,2250,230.37907719612122,10,76
ins121_m=3_j=15_t=20_var=1.csv,iter_2194_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap,2250,230.37907719612122,11,62
ins121_m=3_j=15_t=20_var=1.csv,iter_122_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_swap_vnd_job_exchange_vnd_swap,2250,230.37907719612122,12,61
ins121_m=3_j=15_t=20_var=1.csv,iter_912_perturbed_vnd_job_exchange_vnd_swap_vnd_swap_vnd_swap_vnd_insertion_vnd_job_exchange_vnd_swap,2250,230.37907719612122,13,52
ins121_m=3_j=15_t=20_var=1.csv,iter_2229_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_swap_vnd_swap,2250,230.37907719612122,13,52
ins121_m=3_j=15_t=20_var=1.csv,iter_2240_perturbed_vnd_swap_vnd_insertion_vnd_insertion,2250,230.37907719612122,14,45
ins121_m=3_j=15_t=20_var=1.csv,iter_2062_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_insertion_vnd_job_exchange_vnd_insertion_vnd_swap,2250,230.37907719612122,15,42
ins121_m=3_j=15_t=20_var=1.csv,iter_965_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_one_block_vnd_insertion_vnd_job_exchange,2250,230.37907719612122,18,41
ins121_m=3_j=15_t=20_var=1.csv,iter_2102_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_one_block_vnd_insertion_vnd_job_exchange_vnd_swap_vnd_job_exchange,2250,230.37907719612122,18,41
