instance,solution_id,iterations,execution_time,tool_switches,makespan
ins121_m=3_j=15_t=20_var=1.csv,iter_324_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap,2250,232.99992680549622,10,76
ins121_m=3_j=15_t=20_var=1.csv,iter_2147_perturbed_vnd_swap_vnd_one_block,2250,232.99992680549622,10,76
ins121_m=3_j=15_t=20_var=1.csv,iter_2033_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_swap_vnd_two_opt,2250,232.99992680549622,11,62
ins121_m=3_j=15_t=20_var=1.csv,iter_1743_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange,2250,232.99992680549622,12,61
ins121_m=3_j=15_t=20_var=1.csv,iter_838_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_insertion,2250,232.99992680549622,13,52
ins121_m=3_j=15_t=20_var=1.csv,iter_2178_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_insertion,2250,232.99992680549622,13,52
ins121_m=3_j=15_t=20_var=1.csv,iter_2161_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_two_opt,2250,232.99992680549622,14,44
ins121_m=3_j=15_t=20_var=1.csv,iter_2240_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_insertion_vnd_insertion,2250,232.99992680549622,15,42
ins121_m=3_j=15_t=20_var=1.csv,iter_2022_perturbed_vnd_job_exchange_vnd_insertion_vnd_job_exchange_vnd_insertion,2250,232.99992680549622,17,41
ins121_m=3_j=15_t=20_var=1.csv,iter_2139_perturbed_vnd_swap_vnd_swap,2250,232.99992680549622,17,41
