instance,solution_id,iterations,execution_time,tool_switches,makespan
ins121_m=3_j=15_t=20_var=1.csv,iter_600_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_insertion_vnd_insertion_vnd_job_exchange_vnd_insertion,2250,226.94116687774658,10,79
ins121_m=3_j=15_t=20_var=1.csv,iter_2238_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange,2250,226.94116687774658,10,79
ins121_m=3_j=15_t=20_var=1.csv,iter_371_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_swap_vnd_swap_vnd_swap,2250,226.94116687774658,11,76
ins121_m=3_j=15_t=20_var=1.csv,iter_574_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_insertion_vnd_insertion,2250,226.94116687774658,12,64
ins121_m=3_j=15_t=20_var=1.csv,iter_2245_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_insertion,2250,226.94116687774658,12,64
ins121_m=3_j=15_t=20_var=1.csv,iter_528_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_swap_vnd_insertion,2250,226.94116687774658,13,52
ins121_m=3_j=15_t=20_var=1.csv,iter_2217_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_swap,2250,226.94116687774658,13,52
ins121_m=3_j=15_t=20_var=1.csv,iter_2115_perturbed_vnd_job_exchange_vnd_insertion,2250,226.94116687774658,14,44
ins121_m=3_j=15_t=20_var=1.csv,iter_2127_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_insertion_vnd_job_exchange_vnd_insertion_vnd_job_exchange,2250,226.94116687774658,15,42
ins121_m=3_j=15_t=20_var=1.csv,iter_2200_perturbed_vnd_job_exchange_vnd_insertion_vnd_job_exchange_vnd_insertion,2250,226.94116687774658,17,41
