instance,makespan,execution_time,machine_id,jobs
ins49_m=2_j=10_t=15_var=9,38.0,2.0311391353607178,0,6;9;5;3;0
ins49_m=2_j=10_t=15_var=9,38.0,2.0311391353607178,1,5;8;7;3;9
