instance,generation,min,avg,max,std,execution_time,best_makespan
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,0,419.0,465.87,540.0,23.106559674689784,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,1,412.0,448.37,490.0,15.522664075473642,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,2,398.0,435.56,460.0,10.343423031085985,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,3,405.0,426.3,445.0,8.680437776978764,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,4,398.0,417.57,434.0,7.644939502703733,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,5,398.0,410.74,430.0,6.8346470281939204,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,6,398.0,404.87,415.0,5.1179194991715145,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,7,397.0,400.76,412.0,3.5273786300877887,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,8,390.0,398.51,406.0,2.0952088201418015,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,9,390.0,398.02,417.0,3.15905049025811,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,10,389.0,396.74,406.0,2.2961707253599415,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,11,382.0,394.99,406.0,3.587464285536512,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,12,382.0,392.76,422.0,5.034123558277051,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,13,382.0,390.01,414.0,5.0229373876248955,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,14,382.0,386.48,394.0,3.961009972216682,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,15,382.0,383.87,409.0,4.493673330361253,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,16,382.0,382.66,402.0,2.5188092424794695,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,17,381.0,382.96,406.0,3.5774851502137643,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,18,381.0,382.55,402.0,2.8892040426387333,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,19,378.0,382.66,410.0,3.9324801334526787,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,20,378.0,381.52,390.0,1.2998461447417538,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,21,378.0,381.53,406.0,3.6944688386830387,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,22,374.0,380.13,398.0,2.571594835894644,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,23,374.0,379.39,398.0,2.6072782743696536,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,24,374.0,378.39,394.0,2.327638288050788,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,25,374.0,378.03,394.0,2.6094252240675533,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,26,374.0,377.78,406.0,3.705617357472301,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,27,374.0,376.38,402.0,3.3280024038452853,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,28,373.0,375.52,394.0,3.5902089075707,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,29,373.0,374.57,394.0,3.0895145249699016,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,30,373.0,374.55,386.0,2.242208732477866,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,31,373.0,375.39,406.0,5.031689577070509,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,32,373.0,374.56,390.0,2.8506841284154927,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,33,370.0,374.47,398.0,3.6261687770979445,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,34,370.0,374.02,386.0,3.2464750114547316,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,35,370.0,373.49,397.0,4.36003440353399,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,36,370.0,371.55,390.0,2.4015619917045656,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,37,370.0,371.12,397.0,3.8711238678192674,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,38,370.0,370.8,398.0,3.6221540552549674,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,39,370.0,370.67,390.0,2.9327632021695846,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,40,370.0,370.76,390.0,3.1847134878980867,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,41,370.0,371.05,394.0,3.9657912199206855,,
ins417_m=4_j=60_t=120_sw=l_dens=s_var=17,42,370.0,370.12,378.0,0.8863407922464135,,
