instance,execution_time,initial_makespan,best_makespan,improvement,improvement_pct,num_machines,num_jobs,num_tools,folder
ins160_m=3_j=20_t=20_var=20,6.128159284591675,78.0,56.0,22.0,28.205128205128204,3,20,20,SSP-NPM-I
ins1_m=2_j=10_t=10_var=1,2.6959447860717773,40.0,36.0,4.0,10.0,2,10,10,SSP-NPM-I
ins640_m=6_j=120_t=120_sw=h_dens=d_var=20,34.868549823760986,3638.0,3329.0,309.0,8.493677844969763,6,120,120,SSP-NPM-II
