instance,generation,min,avg,max,std,execution_time,best_makespan
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,0,2567.0,2907.21,3526.0,196.5412066209018,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,1,2543.0,2763.73,3078.0,120.47670770734068,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,2,2491.0,2654.2,2825.0,65.6923130967391,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,3,2491.0,2602.19,2747.0,47.290315076133716,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,4,2491.0,2572.41,2694.0,41.31975193536379,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,5,2491.0,2539.07,2596.0,29.67734994907733,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,6,2459.0,2517.14,2683.0,29.581757892322763,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,7,2459.0,2494.56,2559.0,15.934440686763999,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,8,2459.0,2489.35,2571.0,13.857398745796413,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,9,2435.0,2481.54,2579.0,18.85068699013381,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,10,2435.0,2469.48,2555.0,20.318700745864632,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,11,2435.0,2457.49,2531.0,17.12454086975765,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,12,2435.0,2447.8,2507.0,14.966629547095765,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,13,2435.0,2439.56,2547.0,14.277478769026416,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,14,2419.0,2436.73,2539.0,12.144838409793683,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,15,2403.0,2435.24,2531.0,10.51961976499151,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,16,2403.0,2432.52,2459.0,7.647849370901601,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,17,2403.0,2430.17,2523.0,17.259232312012024,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,18,2403.0,2419.96,2467.0,12.147361853505476,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,19,2403.0,2414.92,2499.0,16.761670561134412,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,20,2403.0,2407.4,2515.0,15.813917920616634,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,21,2403.0,2406.36,2515.0,16.08696366627338,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,22,2403.0,2404.79,2483.0,9.818650620120872,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,23,2403.0,2403.16,2419.0,1.5919798993705914,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,24,2403.0,2403.8,2483.0,7.95989949685296,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,25,2403.0,2405.73,2499.0,13.455745984522746,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,26,2403.0,2406.0,2547.0,16.58613879117138,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,27,2403.0,2403.53,2456.0,5.273433416665085,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,28,2403.0,2405.88,2523.0,16.25870843578911,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,29,2403.0,2406.39,2507.0,16.33517370584103,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,30,2403.0,2403.67,2459.0,5.6675479706836205,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,31,2403.0,2403.64,2467.0,6.367919597482367,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,32,2403.0,2406.12,2531.0,17.19143973028437,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,33,2403.0,2406.12,2515.0,17.041877830802566,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,34,2403.0,2403.96,2499.0,9.551879396223551,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,35,2387.0,2403.48,2467.0,6.579483262384668,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,36,2387.0,2403.75,2491.0,9.861414705811738,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,37,2387.0,2403.0,2547.0,16.159207901379325,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,38,2387.0,2399.41,2523.0,16.348758362640265,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,39,2387.0,2391.47,2442.0,8.505827414190815,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,40,2387.0,2388.89,2456.0,9.726145176790236,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,41,2387.0,2387.62,2443.0,5.597821004641003,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,42,2387.0,2387.63,2443.0,5.6083063397072035,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,43,2387.0,2388.52,2467.0,10.655026982603099,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,44,2387.0,2388.08,2435.0,6.470981378430943,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,45,2387.0,2390.35,2515.0,15.710744730915849,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,46,2387.0,2388.34,2427.0,6.764939024115443,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,47,2387.0,2389.0,2467.0,10.020977996183806,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,48,2387.0,2389.49,2491.0,13.678081005755153,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,49,2387.0,2389.66,2475.0,13.810300503609616,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,50,2387.0,2388.41,2467.0,9.31353316416493,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,51,2387.0,2389.58,2499.0,15.786817285317522,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,52,2387.0,2390.43,2499.0,16.903404982428835,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,53,2387.0,2388.52,2443.0,8.667733267700386,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,54,2387.0,2387.86,2427.0,4.860082303829843,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,55,2387.0,2389.39,2499.0,13.4617198009764,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,56,2387.0,2394.62,2555.0,28.191764754977655,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,57,2387.0,2390.13,2491.0,14.691259306131656,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,58,2387.0,2387.86,2467.0,7.9762397155551925,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,59,2387.0,2393.55,2531.0,23.69530544221788,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,60,2387.0,2389.81,2499.0,15.580561607336238,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,61,2387.0,2390.77,2531.0,19.731120089847913,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,62,2387.0,2388.06,2467.0,8.344842718709563,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,63,2387.0,2387.0,2387.0,0.0,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,64,2387.0,2389.0,2499.0,14.102482051043355,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,65,2387.0,2387.36,2407.0,2.535823337695274,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,66,2387.0,2389.93,2555.0,18.77831462085988,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,67,2387.0,2391.54,2491.0,19.437808518451867,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,68,2387.0,2389.08,2499.0,12.968176433099604,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,69,2387.0,2387.96,2467.0,8.10175289675018,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,70,2387.0,2388.2,2491.0,10.45370747629758,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,71,2387.0,2388.68,2451.0,9.75179983387682,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,72,2387.0,2388.12,2467.0,8.543161007495996,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,73,2387.0,2389.17,2443.0,10.021032880896062,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,74,2387.0,2387.43,2414.0,3.1088743943749155,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,75,2387.0,2389.33,2515.0,14.103230126463934,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,76,2387.0,2388.04,2491.0,10.347869345908848,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,77,2387.0,2388.07,2467.0,8.375267159917945,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,78,2387.0,2390.13,2467.0,13.31364337812907,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,79,2387.0,2390.75,2499.0,18.27532489451282,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,80,2387.0,2390.52,2539.0,20.21706210110658,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,81,2387.0,2387.06,2393.0,0.5969924622639718,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,82,2387.0,2391.73,2539.0,21.737458453094284,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,83,2387.0,2392.69,2507.0,22.10777917385643,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,84,2387.0,2390.52,2499.0,17.720316024269998,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,85,2387.0,2394.68,2515.0,27.22163845179051,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,86,2387.0,2389.56,2507.0,14.215709619994353,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,87,2387.0,2390.91,2499.0,18.41743467478574,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,88,2387.0,2394.25,2531.0,26.77624880374396,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,89,2387.0,2389.9,2499.0,15.40746572282411,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,90,2387.0,2390.26,2491.0,14.965707467406945,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,91,2387.0,2388.41,2515.0,12.788350167242063,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,92,2387.0,2388.28,2499.0,11.241067564960188,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,93,2387.0,2391.6,2547.0,21.587959607151387,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,94,2387.0,2387.8,2467.0,7.95989949685296,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,95,2387.0,2388.52,2451.0,9.239567089425782,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,96,2387.0,2388.49,2467.0,10.148393961607917,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,97,2387.0,2389.48,2547.0,16.996752631017486,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,98,2387.0,2391.88,2499.0,20.735129611362453,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,99,2387.0,2389.74,2499.0,15.591420717817861,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,100,2387.0,2390.84,2531.0,19.644195071318148,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,101,2387.0,2388.68,2483.0,11.8818180427071,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,102,2387.0,2392.52,2499.0,21.45715731405258,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,103,2387.0,2388.12,2499.0,11.143859295594144,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,104,2387.0,2387.24,2411.0,2.387969849055887,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,105,2387.0,2391.04,2531.0,19.963927469313248,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,106,2387.0,2389.26,2507.0,13.06186816653728,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,107,2387.0,2391.32,2499.0,16.720574152821428,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,108,2387.0,2391.89,2531.0,20.03042435895955,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,109,2387.0,2389.14,2499.0,12.983851508701106,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,110,2387.0,2388.76,2499.0,12.778982745117078,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,111,2387.0,2389.48,2499.0,14.563296330158225,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,112,2387.0,2387.64,2451.0,6.367919597482368,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,113,2387.0,2389.08,2531.0,15.620294491462058,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,114,2387.0,2388.67,2451.0,9.098411949345886,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,115,2387.0,2388.76,2451.0,9.30066664277352,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,116,2387.0,2389.24,2483.0,11.924026165687495,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,117,2387.0,2387.48,2435.0,4.775939698111776,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,118,2387.0,2389.32,2555.0,17.827439524508282,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,119,2387.0,2387.0,2387.0,0.0,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,120,2387.0,2389.99,2491.0,14.208092764336811,,
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,121,2387.0,2390.57,2547.0,19.979617113448395,,
