instance,solution_id,iterations,execution_time,tool_switches,makespan
ins1_m=2_j=10_t=10_var=1.csv,iter_891_perturbed_vnd_swap,1000,39.06051683425903,3,59
ins1_m=2_j=10_t=10_var=1.csv,iter_962_perturbed,1000,39.06051683425903,3,59
ins1_m=2_j=10_t=10_var=1.csv,iter_919_perturbed,1000,39.06051683425903,3,59
ins1_m=2_j=10_t=10_var=1.csv,iter_673_perturbed,1000,39.06051683425903,3,59
ins1_m=2_j=10_t=10_var=1.csv,iter_870_perturbed,1000,39.06051683425903,3,59
ins1_m=2_j=10_t=10_var=1.csv,iter_990_perturbed_vnd_swap,1000,39.06051683425903,3,59
ins1_m=2_j=10_t=10_var=1.csv,iter_796_perturbed_vnd_swap_vnd_swap,1000,39.06051683425903,3,59
ins1_m=2_j=10_t=10_var=1.csv,iter_999_perturbed,1000,39.06051683425903,3,59
ins1_m=2_j=10_t=10_var=1.csv,iter_98_perturbed,1000,39.06051683425903,4,32
ins1_m=2_j=10_t=10_var=1.csv,iter_998_perturbed_vnd_job_exchange_vnd_insertion_vnd_insertion_vnd_job_exchange,1000,39.06051683425903,4,32
