instance,solution_id,iterations,execution_time,tool_switches,makespan
ins1_m=2_j=10_t=10_var=1.csv,iter_710_perturbed,1000,33.15294051170349,3,59
ins1_m=2_j=10_t=10_var=1.csv,iter_936_perturbed,1000,33.15294051170349,3,59
ins1_m=2_j=10_t=10_var=1.csv,iter_881_perturbed_vnd_swap,1000,33.15294051170349,3,59
ins1_m=2_j=10_t=10_var=1.csv,iter_887_perturbed_vnd_swap,1000,33.15294051170349,3,59
ins1_m=2_j=10_t=10_var=1.csv,iter_949_perturbed_vnd_swap_vnd_swap,1000,33.15294051170349,3,59
ins1_m=2_j=10_t=10_var=1.csv,iter_964_perturbed,1000,33.15294051170349,3,59
ins1_m=2_j=10_t=10_var=1.csv,iter_684_perturbed_vnd_swap_vnd_swap,1000,33.15294051170349,3,59
ins1_m=2_j=10_t=10_var=1.csv,iter_1000_perturbed,1000,33.15294051170349,3,59
ins1_m=2_j=10_t=10_var=1.csv,iter_111_perturbed_vnd_job_exchange_vnd_job_exchange_vnd_job_exchange_vnd_two_opt,1000,33.15294051170349,4,32
ins1_m=2_j=10_t=10_var=1.csv,iter_994_perturbed,1000,33.15294051170349,4,32
