instance,makespan,execution_time,machine_id,jobs
ins51_m=2_j=10_t=15_var=11,38.0,2.0490024089813232,0,1;5;0;9;2
ins51_m=2_j=10_t=15_var=11,38.0,2.0490024089813232,1,5;8;9;3;7
