instance,generation,min,avg,max,std,execution_time,best_makespan
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,0,1400.0,1611.26,1916.0,114.0309273837585,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,1,1382.0,1519.44,1680.0,70.53783665523065,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,2,1377.0,1456.61,1604.0,45.27734422423647,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,3,1377.0,1419.22,1475.0,26.740448762128132,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,4,1377.0,1397.69,1432.0,15.073616022706695,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,5,1377.0,1385.6,1446.0,13.09885491178523,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,6,1377.0,1379.07,1409.0,5.6819978880671895,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,7,1349.0,1377.37,1409.0,5.102264203272897,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,8,1349.0,1377.32,1409.0,6.136578851444835,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,9,1349.0,1375.64,1381.0,6.124573454535426,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,10,1349.0,1375.92,1413.0,9.048403174041264,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,11,1349.0,1373.09,1386.0,9.859102393220185,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,12,1349.0,1368.0,1413.0,13.849187701811251,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,13,1341.0,1359.12,1381.0,12.80568623698082,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,14,1341.0,1351.72,1381.0,8.195218117902659,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,15,1341.0,1348.65,1377.0,4.015905875391006,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,16,1341.0,1347.64,1373.0,4.740295349448174,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,17,1341.0,1345.1,1369.0,4.859012245302536,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,18,1329.0,1342.41,1373.0,4.329191610451078,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,19,1329.0,1341.32,1365.0,4.027108143569031,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,20,1329.0,1340.44,1365.0,4.271580503747998,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,21,1329.0,1340.28,1393.0,9.589661099329842,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,22,1329.0,1335.0,1341.0,6.0,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,23,1329.0,1331.68,1357.0,5.961342130762165,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,24,1329.0,1329.76,1373.0,5.387244193462926,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,25,1329.0,1329.68,1397.0,6.765914572325017,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,26,1329.0,1329.64,1365.0,4.297720325940254,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,27,1329.0,1329.0,1329.0,0.0,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,28,1321.0,1329.28,1349.0,2.4822570374560327,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,29,1321.0,1329.44,1381.0,5.596999195997799,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,30,1321.0,1328.74,1365.0,4.378629922704134,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,31,1321.0,1327.28,1357.0,5.462746561941163,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,32,1321.0,1325.54,1369.0,7.391102759399303,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,33,1321.0,1322.32,1369.0,5.5152153176462635,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,34,1321.0,1321.0,1321.0,0.0,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,35,1321.0,1321.8,1373.0,5.685068161420758,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,36,1321.0,1321.68,1361.0,4.632234881782225,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,37,1321.0,1321.68,1349.0,4.0813723182282695,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,38,1321.0,1322.8,1369.0,8.282511696339462,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,39,1321.0,1321.0,1321.0,0.0,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,40,1321.0,1322.08,1369.0,6.617673307137487,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,41,1321.0,1321.28,1349.0,2.785964823898536,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,42,1321.0,1321.4,1361.0,3.97994974842648,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,43,1321.0,1321.52,1369.0,4.788486190854056,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,44,1321.0,1321.36,1357.0,3.5819547735838326,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,45,1321.0,1322.72,1373.0,8.20253619315392,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,46,1321.0,1321.6,1377.0,5.582114294781142,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,47,1321.0,1321.76,1361.0,5.3275134913015485,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,48,1321.0,1322.08,1373.0,6.4462081877643405,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,49,1317.0,1321.68,1369.0,5.338314340688452,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,50,1317.0,1321.36,1365.0,4.421583426782763,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,51,1317.0,1321.56,1373.0,6.171417989408917,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,52,1317.0,1321.56,1369.0,7.6109394952265905,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,53,1317.0,1319.6,1357.0,4.28485705712571,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,54,1317.0,1317.76,1333.0,2.093418257300724,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,55,1309.0,1317.52,1349.0,4.065661077856835,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,56,1309.0,1317.28,1337.0,3.212724700312804,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,57,1309.0,1317.0,1353.0,4.963869458396343,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,58,1309.0,1315.48,1361.0,5.565033692620378,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,59,1309.0,1313.4,1373.0,8.009993757800313,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,60,1309.0,1310.7,1349.0,5.645352070508977,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,61,1309.0,1310.4,1373.0,8.623224454924038,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,62,1309.0,1310.12,1373.0,7.921212028471401,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,63,1309.0,1309.0,1309.0,0.0,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,64,1309.0,1309.98,1349.0,5.758437288014864,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,65,1309.0,1309.32,1341.0,3.1839597987411845,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,66,1309.0,1309.28,1337.0,2.785964823898536,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,67,1309.0,1309.76,1349.0,4.58501908392975,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,68,1309.0,1309.44,1353.0,4.3779447232691275,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,69,1309.0,1309.72,1341.0,4.005196624386873,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,70,1309.0,1309.72,1341.0,4.359082472264089,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,71,1301.0,1310.24,1365.0,8.033828477133426,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,72,1301.0,1309.48,1349.0,5.550639602784529,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,73,1301.0,1308.96,1349.0,5.075273391650938,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,74,1301.0,1308.0,1349.0,5.165268628057984,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,75,1301.0,1306.56,1349.0,7.754121484733135,,
ins506_m=6_j=80_t=120_sw=l_dens=d_var=6,76,1301.0,1303.26,1353.0,6.792083627282575,,
