instance,generation,min,avg,max,std,execution_time,best_makespan
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,0,2205.0,2472.48,2853.0,124.01052213421247,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,1,2205.0,2359.89,2564.0,86.03242353903556,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,2,2205.0,2279.51,2400.0,53.65379669697196,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,3,2205.0,2235.72,2328.0,27.759351577441432,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,4,2189.0,2215.6,2253.0,13.42683879399764,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,5,2189.0,2206.24,2261.0,7.953766403409144,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,6,2189.0,2203.24,2205.0,4.843800161030594,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,7,2189.0,2201.61,2261.0,11.144411155372902,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,8,2189.0,2195.8,2221.0,7.745966692414834,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,9,2177.0,2190.56,2217.0,5.056322774507182,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,10,2177.0,2190.04,2253.0,9.044246790087055,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,11,2177.0,2188.4,2217.0,4.745524207081869,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,12,2177.0,2187.36,2222.0,7.181253372497033,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,13,2177.0,2185.77,2237.0,9.203102737664075,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,14,2177.0,2181.49,2229.0,8.23224756673413,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,15,2177.0,2177.96,2201.0,3.714619765198049,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,16,2177.0,2179.13,2250.0,10.745841055962067,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,17,2177.0,2179.02,2278.0,11.275619716893615,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,18,2177.0,2177.96,2225.0,6.043045589766804,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,19,2166.0,2178.94,2213.0,7.505757789857065,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,20,2157.0,2176.71,2201.0,3.922486456318237,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,21,2157.0,2177.4,2213.0,8.017480901130979,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,22,2157.0,2174.82,2225.0,9.517751835386338,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,23,2153.0,2168.16,2213.0,9.873925257971118,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,24,2153.0,2161.95,2237.0,12.459835472428999,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,25,2153.0,2157.97,2201.0,6.849021827969304,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,26,2149.0,2155.96,2201.0,5.444116089871707,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,27,2148.0,2154.46,2196.0,6.0768741964928,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,28,2148.0,2154.46,2209.0,9.222168942282504,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,29,2145.0,2152.87,2197.0,6.605535557394267,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,30,2145.0,2150.75,2181.0,4.407663780280887,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,31,2129.0,2148.65,2217.0,8.14785247780051,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,32,2129.0,2146.02,2221.0,9.843759444439915,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,33,2129.0,2141.43,2161.0,6.42690438702802,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,34,2129.0,2137.04,2177.0,7.493890845215187,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,35,2129.0,2133.39,2197.0,9.625897360765903,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,36,2121.0,2129.98,2165.0,4.081617326501836,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,37,2121.0,2129.36,2169.0,4.769737938293885,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,38,2121.0,2128.67,2153.0,3.8962931101240312,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,39,2121.0,2127.2,2129.0,3.2186953878862163,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,40,2121.0,2125.95,2181.0,7.058859681279972,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,41,2121.0,2123.32,2157.0,6.1496016131128375,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,42,2121.0,2122.08,2197.0,8.03701437102112,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,43,2121.0,2124.47,2177.0,10.93110698877291,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,44,2121.0,2122.27,2169.0,6.62095914501819,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,45,2121.0,2123.67,2201.0,10.829639883209413,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,46,2121.0,2122.04,2153.0,5.172852211304708,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,47,2121.0,2123.83,2181.0,11.356104085468749,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,48,2121.0,2122.31,2181.0,7.427913569771794,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,49,2121.0,2121.54,2144.0,3.014697331408246,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,50,2121.0,2123.06,2181.0,8.755364070100113,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,51,2121.0,2121.32,2149.0,2.810266891240047,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,52,2105.0,2121.16,2153.0,3.5741292645901876,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,53,2105.0,2121.31,2149.0,4.371944647408062,,
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,54,2105.0,2120.42,2160.0,6.274041759503997,,
