instance,makespan,execution_time,machine_id,jobs
ins4_m=2_j=10_t=10_var=4,28.0,2.0315990447998047,0,8;5;9;7;3
ins4_m=2_j=10_t=10_var=4,28.0,2.0315990447998047,1,4;7;1;6;2
