instance,generation,min,avg,max,std,execution_time,best_makespan
ins375_m=4_j=40_t=120_sw=h_dens=s_var=15,0,377.0,457.75,559.0,36.139832595074374,,
ins375_m=4_j=40_t=120_sw=h_dens=s_var=15,1,367.0,428.08,491.0,26.05980813436661,,
ins375_m=4_j=40_t=120_sw=h_dens=s_var=15,2,361.0,401.76,453.0,18.76385887817322,,
ins375_m=4_j=40_t=120_sw=h_dens=s_var=15,3,361.0,388.48,433.0,14.091472598703088,,
ins375_m=4_j=40_t=120_sw=h_dens=s_var=15,4,354.0,377.76,406.0,11.78229179743907,,
ins375_m=4_j=40_t=120_sw=h_dens=s_var=15,5,354.0,367.39,393.0,6.4263442173602865,,
ins375_m=4_j=40_t=120_sw=h_dens=s_var=15,6,354.0,363.2,388.0,5.571355310873648,,
ins375_m=4_j=40_t=120_sw=h_dens=s_var=15,7,353.0,359.02,367.0,3.849623358200124,,
ins375_m=4_j=40_t=120_sw=h_dens=s_var=15,8,347.0,356.19,371.0,3.640590611425569,,
ins375_m=4_j=40_t=120_sw=h_dens=s_var=15,9,347.0,354.13,375.0,3.2114015631807877,,
ins375_m=4_j=40_t=120_sw=h_dens=s_var=15,10,347.0,352.93,375.0,3.57562581934967,,
ins375_m=4_j=40_t=120_sw=h_dens=s_var=15,11,347.0,351.19,361.0,3.312687730529396,,
ins375_m=4_j=40_t=120_sw=h_dens=s_var=15,12,345.0,348.74,361.0,3.100387072608838,,
ins375_m=4_j=40_t=120_sw=h_dens=s_var=15,13,339.0,346.83,359.0,2.2980644029269506,,
ins375_m=4_j=40_t=120_sw=h_dens=s_var=15,14,338.0,346.58,361.0,3.5275487239724983,,
ins375_m=4_j=40_t=120_sw=h_dens=s_var=15,15,338.0,345.23,366.0,4.132444796969465,,
ins375_m=4_j=40_t=120_sw=h_dens=s_var=15,16,333.0,342.33,373.0,4.628293421986121,,
ins375_m=4_j=40_t=120_sw=h_dens=s_var=15,17,333.0,340.11,361.0,3.7653552289259506,,
ins375_m=4_j=40_t=120_sw=h_dens=s_var=15,18,333.0,338.22,361.0,3.5737375393276993,,
ins375_m=4_j=40_t=120_sw=h_dens=s_var=15,19,333.0,335.57,347.0,3.063511057593884,,
