instance,generation,min,avg,max,std,execution_time,best_makespan
ins125_m=3_j=15_t=20_var=5,0,47.0,62.51,79.0,5.812908050193121,,
ins125_m=3_j=15_t=20_var=5,1,47.0,56.64,67.0,4.220236960171787,,
ins125_m=3_j=15_t=20_var=5,2,47.0,53.13,61.0,3.1769639595059935,,
ins125_m=3_j=15_t=20_var=5,3,45.0,51.04,58.0,2.416278129686233,,
ins125_m=3_j=15_t=20_var=5,4,44.0,49.39,61.0,2.645354418598763,,
ins125_m=3_j=15_t=20_var=5,5,41.0,47.37,57.0,1.9932636554154095,,
ins125_m=3_j=15_t=20_var=5,6,41.0,46.26,55.0,2.1336353952819587,,
ins125_m=3_j=15_t=20_var=5,7,40.0,45.11,57.0,1.5290192935342577,,
ins125_m=3_j=15_t=20_var=5,8,40.0,44.47,51.0,1.4244648117802,,
ins125_m=3_j=15_t=20_var=5,9,40.0,43.79,53.0,2.264045052555271,,
ins125_m=3_j=15_t=20_var=5,10,40.0,41.89,47.0,1.654660085939103,,
ins125_m=3_j=15_t=20_var=5,11,39.0,40.82,45.0,1.0524257693538295,,
ins125_m=3_j=15_t=20_var=5,12,39.0,40.4,47.0,1.1661903789690602,,
ins125_m=3_j=15_t=20_var=5,13,39.0,40.09,51.0,1.304568894309534,,
ins125_m=3_j=15_t=20_var=5,14,39.0,39.9,46.0,0.9746794344808964,,
ins125_m=3_j=15_t=20_var=5,15,37.0,39.58,47.0,1.2584116973391497,,
ins125_m=3_j=15_t=20_var=5,16,37.0,39.32,51.0,1.6424372134118246,,
ins125_m=3_j=15_t=20_var=5,17,37.0,39.22,47.0,1.46,,
ins125_m=3_j=15_t=20_var=5,18,37.0,39.71,51.0,2.843571697706953,,
ins125_m=3_j=15_t=20_var=5,19,37.0,38.78,49.0,1.7353962083628052,,
ins125_m=3_j=15_t=20_var=5,20,37.0,38.36,51.0,2.16573313222105,,
ins125_m=3_j=15_t=20_var=5,21,37.0,38.13,47.0,2.5986727381492267,,
