instance,generation,min,avg,max,std,execution_time,best_makespan
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,0,802.0,872.11,1008.0,39.56788975924797,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,1,794.0,839.27,885.0,19.14097959875617,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,2,773.0,822.57,847.0,16.242693742110635,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,3,794.0,809.45,839.0,12.487093336721719,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,4,770.0,800.14,818.0,6.934003172771124,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,5,770.0,794.88,807.0,4.75873932885591,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,6,770.0,793.98,830.0,7.56171938119896,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,7,770.0,792.7,822.0,7.094363960215177,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,8,770.0,788.16,806.0,9.076034376312156,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,9,770.0,782.91,807.0,10.773202866371726,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,10,770.0,774.44,791.0,8.264768599301496,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,11,758.0,770.32,790.0,3.518181348367364,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,12,758.0,769.6,794.0,4.019950248448356,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,13,758.0,768.44,790.0,4.377944723269128,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,14,758.0,765.56,798.0,6.063530324819033,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,15,758.0,761.27,786.0,5.164987899308188,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,16,754.0,758.27,770.0,1.7020869543005142,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,17,754.0,758.2,782.0,3.0133038346638714,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,18,754.0,757.96,778.0,3.599777770918644,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,19,754.0,756.41,775.0,3.256055896326105,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,20,746.0,754.96,782.0,4.275324549083964,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,21,746.0,753.96,762.0,1.548676854608475,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,22,746.0,753.8,774.0,3.4583232931581165,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,23,746.0,752.61,778.0,4.137378397004558,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,24,746.0,751.05,782.0,5.240944571353527,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,25,742.0,747.81,774.0,4.535846117319236,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,26,742.0,747.2,794.0,5.946427498927401,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,27,742.0,746.49,782.0,4.3829099922311885,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,28,742.0,745.88,758.0,2.3633873994755916,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,29,742.0,745.48,770.0,4.104826427511886,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,30,742.0,744.2,770.0,3.5042830935870457,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,31,742.0,743.76,770.0,4.777279560586757,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,32,742.0,742.36,758.0,1.8842505141302204,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,33,742.0,742.76,762.0,3.3320264104595565,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,34,742.0,742.09,746.0,0.5673623181001713,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,35,742.0,742.68,778.0,4.120388331213455,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,36,742.0,742.85,766.0,3.742659482239869,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,37,742.0,742.81,774.0,4.232481541601806,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,38,742.0,742.76,770.0,3.906712172658744,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,39,742.0,742.8,770.0,4.381780460041329,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,40,742.0,742.6,770.0,3.594440151122286,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,41,742.0,742.44,762.0,2.5858074174230383,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,42,742.0,742.88,758.0,3.22886977129769,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,43,742.0,742.44,758.0,2.523172606065626,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,44,742.0,742.49,759.0,2.3515739410020684,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,45,742.0,742.56,786.0,4.526190451141003,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,46,742.0,742.48,770.0,3.4072863102474966,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,47,742.0,742.64,770.0,3.3808874574584697,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,48,742.0,743.08,778.0,4.991352522112618,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,49,742.0,742.8,786.0,4.931531202375181,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,50,742.0,742.08,750.0,0.7959899496852959,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,51,742.0,743.36,782.0,5.830128643520655,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,52,742.0,742.56,762.0,2.593530412391573,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,53,742.0,742.44,774.0,3.3891591877632425,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,54,738.0,742.45,758.0,2.58602010819715,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,55,738.0,743.33,790.0,6.273842522728794,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,56,738.0,742.57,770.0,4.040433145097195,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,57,738.0,741.69,754.0,1.874539943559486,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,58,738.0,741.12,754.0,2.9164361813693094,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,59,738.0,739.6,742.0,1.9595917942265424,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,60,738.0,738.41,747.0,1.3863260799682013,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,61,738.0,738.76,774.0,4.145165859166556,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,62,738.0,738.44,782.0,4.3779447232691275,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,63,734.0,739.18,778.0,5.669885360393102,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,64,734.0,739.16,774.0,5.777058074833591,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,65,730.0,738.73,782.0,5.9629774441968175,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,66,734.0,737.84,774.0,5.364177476556867,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,67,734.0,735.8,774.0,4.64327470649756,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,68,734.0,734.58,758.0,2.6839523095614046,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,69,734.0,734.65,754.0,3.0310889132455348,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,70,734.0,734.64,774.0,4.620649305021968,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,71,734.0,734.76,766.0,4.1063852717444815,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,72,734.0,734.4,766.0,3.2741411087489802,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,73,734.0,734.76,766.0,3.906712172658744,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,74,730.0,733.96,734.0,0.3979949748426479,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,75,730.0,734.45,754.0,2.8926631328241457,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,76,730.0,734.4,762.0,3.22490309931942,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,77,730.0,734.33,758.0,3.0953351999420042,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,78,730.0,734.72,762.0,4.745692783988445,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,79,727.0,733.1,743.0,2.8861739379323623,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,80,727.0,732.02,754.0,3.839218670510967,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,81,727.0,730.69,750.0,2.7593296287323126,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,82,727.0,730.86,774.0,5.176910275444224,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,83,722.0,730.34,746.0,2.8955828428832766,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,84,722.0,730.01,754.0,3.0999838709257825,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,85,722.0,730.75,766.0,7.224091638399945,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,86,722.0,728.69,766.0,6.457081384031023,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,87,722.0,726.34,754.0,4.8025409940988535,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,88,722.0,724.17,751.0,5.0061062713450255,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,89,722.0,722.33,746.0,2.4619301371078763,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,90,722.0,722.57,746.0,3.0992095766501504,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,91,722.0,723.82,766.0,7.786372711346407,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,92,722.0,724.32,770.0,8.083167695897444,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,93,722.0,722.72,758.0,4.359082472264088,,
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,94,722.0,722.53,746.0,3.1951682271830384,,
