instance,generation,min,avg,max,std,execution_time,best_makespan
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,0,3563.0,3757.03,4104.0,114.06703774535396,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,1,3563.0,3667.64,3812.0,64.24072228734667,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,2,3473.0,3609.34,3713.0,47.44158934943053,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,3,3467.0,3573.77,3698.0,37.84438003191491,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,4,3467.0,3547.71,3583.0,32.69229114026731,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,5,3445.0,3525.51,3614.0,38.70439122373584,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,6,3445.0,3492.22,3565.0,28.49195675975941,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,7,3431.0,3473.09,3586.0,19.082502456438988,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,8,3431.0,3462.73,3537.0,13.683460819544155,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,9,3431.0,3454.82,3512.0,14.274018355039342,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,10,3399.0,3444.05,3522.0,12.582030837666869,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,11,3399.0,3437.33,3494.0,11.784782560573614,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,12,3399.0,3430.5,3452.0,8.997221793420456,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,13,3399.0,3427.34,3536.0,16.800726174781854,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,14,3368.0,3419.05,3522.0,16.019597373217593,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,15,3399.0,3413.53,3493.0,16.296290989056377,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,16,3395.0,3406.14,3508.0,12.62617915285539,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,17,3395.0,3404.92,3525.0,18.834372832669526,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,18,3368.0,3402.22,3525.0,17.811558045269372,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,19,3368.0,3401.76,3525.0,21.66615794274564,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,20,3368.0,3394.74,3466.0,13.64083575152197,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,21,3368.0,3390.41,3494.0,20.729252277880168,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,22,3368.0,3377.03,3427.0,13.185943273046492,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,23,3368.0,3369.87,3395.0,5.3789497116072775,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,24,3368.0,3370.17,3431.0,9.485836810740526,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,25,3368.0,3372.96,3473.0,19.102837485567424,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,26,3368.0,3372.37,3504.0,17.35779651914379,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,27,3357.0,3371.44,3480.0,15.593793637213492,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,28,3361.0,3370.31,3448.0,12.450457822907556,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,29,3357.0,3370.88,3473.0,15.932532755340562,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,30,3357.0,3370.64,3460.0,15.1680717297882,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,31,3336.0,3370.3,3508.0,18.366001197865582,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,32,3336.0,3366.33,3487.0,16.91747912663113,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,33,3336.0,3360.06,3487.0,18.59829024399824,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,34,3312.0,3349.15,3410.0,13.082335418418225,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,35,3312.0,3343.47,3446.0,18.984970371322678,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,36,3312.0,3338.25,3490.0,19.701459336810558,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,37,3312.0,3334.86,3462.0,18.14994214866813,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,38,3312.0,3326.34,3382.0,10.943692247134878,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,39,3305.0,3320.27,3417.0,12.692403239733599,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,40,3305.0,3317.12,3375.0,12.1278852237313,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,41,3292.0,3316.42,3438.0,19.330380234232333,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,42,3292.0,3313.7,3417.0,16.485448128576913,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,43,3292.0,3312.84,3445.0,26.178128275337027,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,44,3292.0,3302.45,3378.0,14.087849374549686,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,45,3291.0,3299.95,3431.0,21.77263190337815,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,46,3291.0,3296.01,3361.0,11.97872697743796,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,47,3291.0,3298.69,3424.0,21.066891085302547,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,48,3291.0,3298.88,3431.0,21.86699796496995,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,49,3291.0,3297.29,3397.0,18.940060717959696,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,50,3291.0,3298.37,3424.0,22.390915568596117,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,51,3291.0,3297.3,3431.0,21.403504385964464,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,52,3291.0,3293.28,3396.0,12.508461136366856,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,53,3291.0,3293.43,3368.0,10.951031914847114,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,54,3291.0,3295.56,3417.0,18.72715675162676,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,55,3291.0,3294.83,3469.0,20.0344977476352,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,56,3291.0,3294.93,3371.0,14.304722996269447,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,57,3291.0,3297.02,3410.0,19.577017137449722,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,58,3291.0,3298.46,3410.0,22.5833655596326,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,59,3291.0,3295.52,3410.0,17.83786982798114,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,60,3291.0,3294.36,3375.0,13.734278284642405,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,61,3291.0,3296.82,3445.0,23.27504242745864,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,62,3291.0,3295.08,3397.0,16.430264757452935,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,63,3291.0,3297.28,3410.0,20.6189621465291,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,64,3291.0,3295.93,3375.0,15.72784473473718,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,65,3291.0,3300.41,3410.0,26.59965977226025,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,66,3291.0,3299.4,3431.0,26.52244332636041,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,67,3287.0,3295.04,3424.0,16.643268909682376,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,68,3291.0,3293.11,3368.0,10.696630310523028,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,69,3291.0,3292.98,3368.0,9.997979795938779,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,70,3291.0,3294.98,3385.0,17.11781528116249,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,71,3291.0,3298.58,3417.0,24.597227486039966,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,72,3291.0,3295.9,3403.0,19.25538885610987,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,73,3291.0,3293.3,3406.0,12.925556080881007,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,74,3291.0,3295.18,3378.0,14.16571918400192,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,75,3287.0,3296.24,3452.0,24.317943992040117,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,76,3287.0,3294.06,3378.0,13.024453923293674,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,77,3287.0,3302.71,3462.0,32.43248217451141,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,78,3287.0,3299.19,3462.0,26.237642805709513,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,79,3287.0,3293.62,3378.0,11.84380006585724,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,80,3287.0,3295.14,3431.0,20.30961348721339,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,81,3287.0,3292.94,3354.0,10.658161192250754,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,82,3287.0,3296.96,3438.0,25.240015847855563,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,83,3287.0,3292.34,3385.0,17.34832556761603,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,84,3287.0,3292.42,3403.0,18.15994493383722,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,85,3284.0,3290.42,3375.0,13.731846197798752,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,86,3284.0,3291.75,3410.0,19.553196669598552,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,87,3273.0,3293.25,3403.0,20.8827081577079,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,88,3266.0,3293.17,3413.0,22.314145737625715,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,89,3256.0,3289.43,3375.0,17.046556837085898,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,90,3256.0,3289.17,3403.0,24.588637619843837,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,91,3256.0,3283.89,3462.0,24.500161223959324,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,92,3249.0,3278.56,3375.0,18.556034059033195,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,93,3249.0,3271.48,3385.0,17.167108084939642,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,94,3249.0,3268.9,3403.0,22.162355470481923,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,95,3249.0,3263.56,3389.0,22.72149642959284,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,96,3249.0,3262.24,3410.0,25.99927691302202,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,97,3249.0,3256.01,3329.0,11.75456932430959,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,98,3249.0,3258.04,3413.0,26.609742576733062,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,99,3249.0,3251.07,3306.0,7.8946247535902545,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,100,3249.0,3253.34,3341.0,15.158641100045875,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,101,3249.0,3254.1,3347.0,18.627667594199767,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,102,3249.0,3252.52,3343.0,15.593896241799227,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,103,3249.0,3251.93,3375.0,15.6500830668722,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,104,3249.0,3249.97,3294.0,5.869335567166014,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,105,3249.0,3255.66,3376.0,21.85141643006238,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,106,3245.0,3255.02,3382.0,21.67855161213498,,
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,107,3245.0,3254.75,3350.0,18.284624688519038,,
