instance,generation,min,avg,max,std,execution_time,best_makespan
ins44_m=2_j=10_t=15_var=4,0,45.0,54.74,69.0,5.292674182301419,,
ins44_m=2_j=10_t=15_var=4,1,42.0,50.15,60.0,3.462296925452813,,
ins44_m=2_j=10_t=15_var=4,2,40.0,47.55,54.0,2.7472713735632306,,
ins44_m=2_j=10_t=15_var=4,3,40.0,45.54,51.0,2.2064451046876288,,
ins44_m=2_j=10_t=15_var=4,4,37.0,43.7,51.0,2.3086792761230392,,
ins44_m=2_j=10_t=15_var=4,5,37.0,41.36,48.0,2.3474241201793937,,
ins44_m=2_j=10_t=15_var=4,6,37.0,39.63,45.0,1.7473122216707577,,
ins44_m=2_j=10_t=15_var=4,7,36.0,38.42,44.0,1.6442627527253666,,
ins44_m=2_j=10_t=15_var=4,8,35.0,37.47,42.0,1.1528659939472585,,
ins44_m=2_j=10_t=15_var=4,9,35.0,37.1,39.0,0.5196152422706632,,
ins44_m=2_j=10_t=15_var=4,10,35.0,37.22,41.0,0.9335952013587044,,
ins44_m=2_j=10_t=15_var=4,11,37.0,37.24,41.0,0.8138795979750323,,
ins44_m=2_j=10_t=15_var=4,12,35.0,37.24,41.0,0.9499473669630334,,
ins44_m=2_j=10_t=15_var=4,13,35.0,37.2,41.0,1.0392304845413265,,
ins44_m=2_j=10_t=15_var=4,14,37.0,37.17,41.0,0.6790434448545982,,
ins44_m=2_j=10_t=15_var=4,15,35.0,37.14,41.0,0.8126499861564017,,
ins44_m=2_j=10_t=15_var=4,16,35.0,37.02,41.0,0.8121576201698781,,
ins44_m=2_j=10_t=15_var=4,17,35.0,36.92,43.0,1.0552724766618335,,
ins44_m=2_j=10_t=15_var=4,18,35.0,36.76,41.0,0.9911609354691094,,
ins44_m=2_j=10_t=15_var=4,19,35.0,36.36,39.0,1.0150862032359615,,
ins44_m=2_j=10_t=15_var=4,20,35.0,35.96,39.0,1.2158947322856533,,
ins44_m=2_j=10_t=15_var=4,21,35.0,35.5,43.0,1.1445523142259597,,
ins44_m=2_j=10_t=15_var=4,22,35.0,35.2,37.0,0.5999999999999999,,
ins44_m=2_j=10_t=15_var=4,23,35.0,35.2,39.0,0.6633249580710798,,
ins44_m=2_j=10_t=15_var=4,24,35.0,35.3,41.0,0.9539392014169457,,
ins44_m=2_j=10_t=15_var=4,25,35.0,35.22,37.0,0.6257795138864807,,
ins44_m=2_j=10_t=15_var=4,26,35.0,35.16,37.0,0.5425863986500215,,
ins44_m=2_j=10_t=15_var=4,27,35.0,35.52,39.0,1.2204917041913885,,
