instance,makespan,execution_time,machine_id,jobs
ins9_m=2_j=10_t=10_var=9,30.0,2.0152037143707275,0,4;2;1;9;3
ins9_m=2_j=10_t=10_var=9,30.0,2.0152037143707275,1,5;8;9;1;2
